Mode: full
Device: cuda
Batch size: 8
Channels: 18
Parameters: {'total': 290595, 'backbone': 262656, 'thunderstorm_head': 9313, 'cloudburst_head': 9313, 'flash_flood_head': 9313}
pos_weight (raw): [500.0, 18.223827362060547, 500.0]


--- Epoch 1/6 ---
  [=>------------------]   4.2% | Ep 1/6 [ 781/3103] | Loss: 0.2797 | Avg: 0.3020 | Elapsed: 18m 29s | ETA: 7h 02m 26s
  [=>------------------]   4.2% | Ep 1/6 [ 791/3103] | Loss: 0.2890 | Avg: 0.3012 | Elapsed: 18m 42s | ETA: 7h 01m 41s
  [=>------------------]   4.3% | Ep 1/6 [ 801/3103] | Loss: 0.1942 | Avg: 0.3003 | Elapsed: 18m 54s | ETA: 7h 00m 35s
  [=>------------------]   4.4% | Ep 1/6 [ 811/3103] | Loss: 0.2206 | Avg: 0.2998 | Elapsed: 19m 05s | ETA: 6h 59m 22s
  [=>------------------]   4.4% | Ep 1/6 [ 821/3103] | Loss: 0.2016 | Avg: 0.2993 | Elapsed: 19m 18s | ETA: 6h 58m 26s
  [=>------------------]   4.5% | Ep 1/6 [ 831/3103] | Loss: 0.2371 | Avg: 0.2984 | Elapsed: 19m 29s | ETA: 6h 57m 18s
  [=>------------------]   4.5% | Ep 1/6 [ 841/3103] | Loss: 0.1399 | Avg: 0.2972 | Elapsed: 19m 42s | ETA: 6h 56m 26s
  [=>------------------]   4.6% | Ep 1/6 [ 851/3103] | Loss: 0.1545 | Avg: 0.2960 | Elapsed: 19m 54s | ETA: 6h 55m 38s
  [=>------------------]   4.6% | Ep 1/6 [ 861/3103] | Loss: 0.2007 | Avg: 0.2947 | Elapsed: 20m 06s | ETA: 6h 54m 44s
  [=>------------------]   4.7% | Ep 1/6 [ 871/3103] | Loss: 0.0882 | Avg: 0.2934 | Elapsed: 20m 19s | ETA: 6h 54m 12s
  [=>------------------]   4.7% | Ep 1/6 [ 881/3103] | Loss: 0.1629 | Avg: 0.2920 | Elapsed: 20m 32s | ETA: 6h 53m 27s
  [=>------------------]   4.8% | Ep 1/6 [ 891/3103] | Loss: 0.2916 | Avg: 0.2912 | Elapsed: 20m 44s | ETA: 6h 52m 42s
  [=>------------------]   4.8% | Ep 1/6 [ 901/3103] | Loss: 0.1213 | Avg: 0.2900 | Elapsed: 20m 56s | ETA: 6h 51m 52s
  [=>------------------]   4.9% | Ep 1/6 [ 911/3103] | Loss: 0.4803 | Avg: 0.2895 | Elapsed: 21m 08s | ETA: 6h 50m 55s
  [=>------------------]   4.9% | Ep 1/6 [ 921/3103] | Loss: 0.2877 | Avg: 0.2886 | Elapsed: 21m 21s | ETA: 6h 50m 29s
  [=>------------------]   5.0% | Ep 1/6 [ 931/3103] | Loss: 0.1715 | Avg: 0.2877 | Elapsed: 21m 34s | ETA: 6h 49m 46s
  [=>------------------]   5.1% | Ep 1/6 [ 941/3103] | Loss: 0.0716 | Avg: 0.2864 | Elapsed: 21m 47s | ETA: 6h 49m 19s
  [=>------------------]   5.1% | Ep 1/6 [ 951/3103] | Loss: 0.2736 | Avg: 0.2857 | Elapsed: 22m 00s | ETA: 6h 48m 46s
  [=>------------------]   5.2% | Ep 1/6 [ 961/3103] | Loss: 0.2393 | Avg: 0.2848 | Elapsed: 22m 13s | ETA: 6h 48m 17s
  [=>------------------]   5.2% | Ep 1/6 [ 971/3103] | Loss: 0.1834 | Avg: 0.2835 | Elapsed: 22m 25s | ETA: 6h 47m 29s
